vehicle_id,brand,model,year,fuel_type,transmission,body_type,engine_capacity,scraped_at
Honda_CR-V_2026_Benzine_Automatic_SUV_1500.0,Honda,CR-V,2026,Benzine,Automatic,SUV,1500.0,2026-01-17 10:54:11
BMW_320_2023_Benzine_Automatic_Sedan_2000.0,BMW,320,2023,Benzine,Automatic,Sedan,2000.0,2026-01-17 10:54:38
Fiat_124_1972_Benzine_Manual_Sedan_1600.0,Fiat,124,1972,Benzine,Manual,Sedan,1600.0,2026-01-17 10:54:49
Daewoo_Lacetti_2004_Benzine_Automatic_Sedan_1600.0,Daewoo,Lacetti,2004,Benzine,Automatic,Sedan,1600.0,2026-01-17 10:56:27
BYD_Leopard 5_2025_Electric_Automatic_SUV_1500.0,BYD,Leopard 5,2025,Electric,Automatic,SUV,1500.0,2026-01-17 10:57:12
BYD_Song L_2025_Electric_Automatic_Sedan_nan,BYD,Song L,2025,Electric,Automatic,Sedan,,2026-01-17 10:57:50
Toyota_Corolla_2024_Benzine_Automatic_Sedan_1600.0,Toyota,Corolla,2024,Benzine,Automatic,Sedan,1600.0,2026-01-17 10:59:28
Mercedes-Benz_CLA 200_2024_Benzine_Automatic_Sedan_1300.0,Mercedes-Benz,CLA 200,2024,Benzine,Automatic,Sedan,1300.0,2026-01-17 10:59:50
Chevrolet_N300_2018_Benzine_Manual_Van / Bus_1300.0,Chevrolet,N300,2018,Benzine,Manual,Van / Bus,1300.0,2026-01-17 11:02:15
Citroen_AX_1994_Benzine_Manual_Estate_nan,Citroen,AX,1994,Benzine,Manual,Estate,,2026-01-17 11:03:37
Lada_Niva_1984_Benzine_Manual_Hatchback_1600.0,Lada,Niva,1984,Benzine,Manual,Hatchback,1600.0,2026-01-17 11:04:39
Peugeot_405_1989_Benzine_Manual_Sedan_1600.0,Peugeot,405,1989,Benzine,Manual,Sedan,1600.0,2026-01-17 11:04:51
BMW_520_2016_Benzine_Automatic_Sedan_2000.0,BMW,520,2016,Benzine,Automatic,Sedan,2000.0,2026-01-17 11:05:30
Fiat_500X_2020_Benzine_Automatic_SUV_nan,Fiat,500X,2020,Benzine,Automatic,SUV,,2026-01-17 11:05:48
Chery_A11_2006_Benzine_Manual_Sedan_1600.0,Chery,A11,2006,Benzine,Manual,Sedan,1600.0,2026-01-17 11:06:30
Kia_Sorento_2009_Benzine_Automatic_SUV_3300.0,Kia,Sorento,2009,Benzine,Automatic,SUV,3300.0,2026-01-17 11:06:42
Renault_Clio_2003_Hybrid_Manual_Sedan_nan,Renault,Clio,2003,Hybrid,Manual,Sedan,,2026-01-17 11:07:09
BMW_430_2024_Benzine_Automatic_Sports / Coupe_2000.0,BMW,430,2024,Benzine,Automatic,Sports / Coupe,2000.0,2026-01-17 11:08:38
Fiat_131_1977_Benzine_Manual_Sedan_1400.0,Fiat,131,1977,Benzine,Manual,Sedan,1400.0,2026-01-17 11:09:13
Toyota_Land Cruiser_2025_Benzine_Automatic_SUV_3500.0,Toyota,Land Cruiser,2025,Benzine,Automatic,SUV,3500.0,2026-01-17 11:09:38
Lada_2105_1994_Benzine_Manual_Sedan_1500.0,Lada,2105,1994,Benzine,Manual,Sedan,1500.0,2026-01-17 11:09:50
Kia_Cerato Coupe_2011_Benzine_Automatic_Sports / Coupe_1600.0,Kia,Cerato Coupe,2011,Benzine,Automatic,Sports / Coupe,1600.0,2026-01-17 11:11:17
Chevrolet_Lanos_2012_Benzine_Manual_Sedan_1500.0,Chevrolet,Lanos,2012,Benzine,Manual,Sedan,1500.0,2026-01-17 11:11:53
Nissan_Qashqai_2018_Benzine_Automatic_SUV_1600.0,Nissan,Qashqai,2018,Benzine,Automatic,SUV,1600.0,2026-01-17 11:12:34
Mercedes-Benz_200_1979_Benzine_Manual_Sedan_2000.0,Mercedes-Benz,200,1979,Benzine,Manual,Sedan,2000.0,2026-01-17 11:12:45
MINI_Cabrio_2016_Benzine_Automatic_Convertible_1500.0,MINI,Cabrio,2016,Benzine,Automatic,Convertible,1500.0,2026-01-17 11:14:01
Kia_Sorento_2025_Benzine_Automatic_SUV_1600.0,Kia,Sorento,2025,Benzine,Automatic,SUV,1600.0,2026-01-17 11:15:11
Jaguar_F-type_2023_Benzine_Automatic_Sports / Coupe_2000.0,Jaguar,F-type,2023,Benzine,Automatic,Sports / Coupe,2000.0,2026-01-17 11:16:59
Mercedes-Benz_C200_2025_Benzine_Automatic_Sedan_1499.0,Mercedes-Benz,C200,2025,Benzine,Automatic,Sedan,1499.0,2026-01-17 11:17:32
BMW_525_1998_Benzine_Automatic_Sedan_2800.0,BMW,525,1998,Benzine,Automatic,Sedan,2800.0,2026-01-17 11:19:39
BMW_X1_2019_Benzine_Automatic_SUV_2000.0,BMW,X1,2019,Benzine,Automatic,SUV,2000.0,2026-01-17 11:20:34
Mercedes-Benz_C180_2012_Benzine_Automatic_Sedan_1600.0,Mercedes-Benz,C180,2012,Benzine,Automatic,Sedan,1600.0,2026-01-17 11:21:40
Tesla_Model Y_2021_Electric_Automatic_Sports / Coupe_nan,Tesla,Model Y,2021,Electric,Automatic,Sports / Coupe,,2026-01-17 11:21:52
Chery_Tiggo 8 Pro_2026_Benzine_Automatic_SUV_1600.0,Chery,Tiggo 8 Pro,2026,Benzine,Automatic,SUV,1600.0,2026-01-17 11:22:27
Daewoo_Juliet_2000_Benzine_Manual_Hatchback_1500.0,Daewoo,Juliet,2000,Benzine,Manual,Hatchback,1500.0,2026-01-17 11:24:34
Mercedes-Benz_GLA_2018_Benzine_Automatic_Van / Bus_1600.0,Mercedes-Benz,GLA,2018,Benzine,Automatic,Van / Bus,1600.0,2026-01-17 11:24:53
Suzuki_Grand Vitara_2008_Benzine_Automatic_SUV_2000.0,Suzuki,Grand Vitara,2008,Benzine,Automatic,SUV,2000.0,2026-01-17 11:25:05
Audi_Other_2023_Benzine_Automatic_Convertible_nan,Audi,Other,2023,Benzine,Automatic,Convertible,,2026-01-17 11:25:28
Soueast_S 07_2026_Benzine_Automatic_SUV_1600.0,Soueast,S 07,2026,Benzine,Automatic,SUV,1600.0,2026-01-17 11:25:52
Fiat_Uno_1995_Benzine_Manual_Hatchback_1000.0,Fiat,Uno,1995,Benzine,Manual,Hatchback,1000.0,2026-01-17 11:26:04
Nissan_Sunny_2018_Benzine_Automatic_Sedan_1600.0,Nissan,Sunny,2018,Benzine,Automatic,Sedan,1600.0,2026-01-17 11:26:16
Daihatsu_Kancil_1999_Benzine_Manual_Hatchback_800.0,Daihatsu,Kancil,1999,Benzine,Manual,Hatchback,800.0,2026-01-17 11:26:55
Citroen_C3 Aircross_2021_Benzine_Automatic_SUV_1200.0,Citroen,C3 Aircross,2021,Benzine,Automatic,SUV,1200.0,2026-01-17 11:28:45
Avatr_11_2025_Electric_Automatic_SUV_nan,Avatr,11,2025,Electric,Automatic,SUV,,2026-01-17 11:30:28
Cupra_Formentor_2024_Benzine_Automatic_SUV_2000.0,Cupra,Formentor,2024,Benzine,Automatic,SUV,2000.0,2026-01-17 11:30:47
Mercedes-Benz_C180_2019_Benzine_Automatic_Sports / Coupe_1500.0,Mercedes-Benz,C180,2019,Benzine,Automatic,Sports / Coupe,1500.0,2026-01-17 11:31:57
Renault_Megane_2023_Benzine_Automatic_Sedan_1450.0,Renault,Megane,2023,Benzine,Automatic,Sedan,1450.0,2026-01-17 11:32:22
Seat_Cordoba_1996_Benzine_Manual_Sedan_1400.0,Seat,Cordoba,1996,Benzine,Manual,Sedan,1400.0,2026-01-17 11:33:07
Fiat_128_1998_Benzine_Manual_Sedan_1300.0,Fiat,128,1998,Benzine,Manual,Sedan,1300.0,2026-01-17 11:33:39
Lamborghini_Urus_2022_Benzine_Automatic_SUV_4000.0,Lamborghini,Urus,2022,Benzine,Automatic,SUV,4000.0,2026-01-17 11:33:54
BYD_F3_2021_Benzine_Manual_Sedan_1500.0,BYD,F3,2021,Benzine,Manual,Sedan,1500.0,2026-01-17 11:36:13
Baic_X7_2026_Benzine_Automatic_SUV_1500.0,Baic,X7,2026,Benzine,Automatic,SUV,1500.0,2026-01-17 11:36:25
Suzuki_Pick up_2022_Benzine_Manual_Pickup_nan,Suzuki,Pick up,2022,Benzine,Manual,Pickup,,2026-01-17 11:36:39
Kia_Sephia_2000_Benzine_Manual_Sedan_1500.0,Kia,Sephia,2000,Benzine,Manual,Sedan,1500.0,2026-01-17 11:37:21
Hyundai_Verna_2018_Natural Gas_Manual_Sedan_nan,Hyundai,Verna,2018,Natural Gas,Manual,Sedan,,2026-01-17 11:37:39
BYD_F3_2014_Benzine_Manual_Sedan_1600.0,BYD,F3,2014,Benzine,Manual,Sedan,1600.0,2026-01-17 11:38:06
Mitsubishi_Pajero_2014_Benzine_Automatic_SUV_3500.0,Mitsubishi,Pajero,2014,Benzine,Automatic,SUV,3500.0,2026-01-17 11:39:23
Mercedes-Benz_C180_2011_Benzine_Automatic_Sedan_1600.0,Mercedes-Benz,C180,2011,Benzine,Automatic,Sedan,1600.0,2026-01-17 11:40:39
Daihatsu_Terios_2007_Benzine_Automatic_Estate_1500.0,Daihatsu,Terios,2007,Benzine,Automatic,Estate,1500.0,2026-01-17 11:41:08
Honda_CR-V_2020_Benzine_Automatic_SUV_1500.0,Honda,CR-V,2020,Benzine,Automatic,SUV,1500.0,2026-01-17 11:42:04
Mercedes-Benz_EQS 450+_2022_Electric_Automatic_Sedan_nan,Mercedes-Benz,EQS 450+,2022,Electric,Automatic,Sedan,,2026-01-17 11:42:40
Toyota_Land Cruiser 70_2025_Benzine_Automatic_SUV_4000.0,Toyota,Land Cruiser 70,2025,Benzine,Automatic,SUV,4000.0,2026-01-17 11:42:52
Honda_Civic_1992_Benzine_Automatic_Sedan_1500.0,Honda,Civic,1992,Benzine,Automatic,Sedan,1500.0,2026-01-17 11:43:05
Citroen_AX_1996_Benzine_Manual_Hatchback_nan,Citroen,AX,1996,Benzine,Manual,Hatchback,,2026-01-17 11:43:18
Citroen_C4_2005_Benzine_Automatic_Hatchback_1600.0,Citroen,C4,2005,Benzine,Automatic,Hatchback,1600.0,2026-01-17 11:43:31
Fiat_Dogan_1994_Benzine_Manual_Sedan_1600.0,Fiat,Dogan,1994,Benzine,Manual,Sedan,1600.0,2026-01-17 11:43:43
Opel_Corsa_2022_Benzine_Automatic_Sedan_1200.0,Opel,Corsa,2022,Benzine,Automatic,Sedan,1200.0,2026-01-17 11:45:07
Chery_Tiggo 3_2018_Benzine_Automatic_Hatchback_1600.0,Chery,Tiggo 3,2018,Benzine,Automatic,Hatchback,1600.0,2026-01-17 11:45:43
Skoda_Superb_2021_Benzine_Automatic_Sedan_1400.0,Skoda,Superb,2021,Benzine,Automatic,Sedan,1400.0,2026-01-17 11:46:03
Skoda_Other_1999_Benzine_Automatic_Sedan_1600.0,Skoda,Other,1999,Benzine,Automatic,Sedan,1600.0,2026-01-17 11:46:15
Mercedes-Benz_C280_2008_Benzine_Automatic_Sedan_3000.0,Mercedes-Benz,C280,2008,Benzine,Automatic,Sedan,3000.0,2026-01-17 11:46:44
Kia_Picanto_2006_Benzine_Manual_Hatchback_1100.0,Kia,Picanto,2006,Benzine,Manual,Hatchback,1100.0,2026-01-17 11:47:19
Hyundai_Verna_2008_Benzine_Manual_Sedan_1600.0,Hyundai,Verna,2008,Benzine,Manual,Sedan,1600.0,2026-01-17 11:47:36
Jeep_Cherokee_2012_Benzine_Automatic_SUV_3700.0,Jeep,Cherokee,2012,Benzine,Automatic,SUV,3700.0,2026-01-17 11:47:55
Opel_Corsa_1998_Benzine_Manual_Sedan_1200.0,Opel,Corsa,1998,Benzine,Manual,Sedan,1200.0,2026-01-17 11:48:50
Daewoo_Lanos_1998_Benzine_Manual_Sedan_1600.0,Daewoo,Lanos,1998,Benzine,Manual,Sedan,1600.0,2026-01-17 11:49:52
Opel_Grandland_2025_Benzine_Automatic_SUV_1600.0,Opel,Grandland,2025,Benzine,Automatic,SUV,1600.0,2026-01-17 11:51:01
Daihatsu_Terios_2009_Benzine_Automatic_Hatchback_1600.0,Daihatsu,Terios,2009,Benzine,Automatic,Hatchback,1600.0,2026-01-17 11:51:18
Peugeot_301_2014_Benzine_Automatic_Sedan_nan,Peugeot,301,2014,Benzine,Automatic,Sedan,,2026-01-17 11:51:46
Daewoo_Nubira_1999_Benzine_Manual_Sedan_1499.0,Daewoo,Nubira,1999,Benzine,Manual,Sedan,1499.0,2026-01-17 11:54:03
Toyota_Yaris_2006_Benzine_Manual_Sedan_1300.0,Toyota,Yaris,2006,Benzine,Manual,Sedan,1300.0,2026-01-17 11:54:30
Audi_A3_2016_Benzine_Automatic_Sports / Coupe_1400.0,Audi,A3,2016,Benzine,Automatic,Sports / Coupe,1400.0,2026-01-17 11:54:51
Jeep_Cherokee_2008_Benzine_Automatic_SUV_nan,Jeep,Cherokee,2008,Benzine,Automatic,SUV,,2026-01-17 11:55:10
Mercedes-Benz_C180_2024_Benzine_Automatic_Sedan_1800.0,Mercedes-Benz,C180,2024,Benzine,Automatic,Sedan,1800.0,2026-01-17 11:55:59
BMW_318_2002_Benzine_Automatic_Sedan_2000.0,BMW,318,2002,Benzine,Automatic,Sedan,2000.0,2026-01-17 11:57:24
Opel_Vectra_2001_Benzine_Automatic_Sedan_2000.0,Opel,Vectra,2001,Benzine,Automatic,Sedan,2000.0,2026-01-17 12:00:14
Geely_Pandido_2014_Benzine_Automatic_Estate_100.0,Geely,Pandido,2014,Benzine,Automatic,Estate,100.0,2026-01-17 12:00:31
Porsche_Cayenne_2026_Hybrid_Automatic_SUV_3000.0,Porsche,Cayenne,2026,Hybrid,Automatic,SUV,3000.0,2026-01-17 12:01:01
Mercedes-Benz_B150_2006_Benzine_Automatic_Hatchback_nan,Mercedes-Benz,B150,2006,Benzine,Automatic,Hatchback,,2026-01-17 12:02:05
Mercedes-Benz_A200_2022_Benzine_Automatic_Sedan_1300.0,Mercedes-Benz,A200,2022,Benzine,Automatic,Sedan,1300.0,2026-01-17 12:02:40
Subaru_XV_2014_Benzine_Automatic_SUV_1600.0,Subaru,XV,2014,Benzine,Automatic,SUV,1600.0,2026-01-17 12:03:07
Mercedes-Benz_C180_2013_Benzine_Automatic_Sedan_1597.0,Mercedes-Benz,C180,2013,Benzine,Automatic,Sedan,1597.0,2026-01-17 12:03:52
Volkswagen_Polo_1999_Benzine_Manual_Hatchback_1000.0,Volkswagen,Polo,1999,Benzine,Manual,Hatchback,1000.0,2026-01-17 12:04:26
Peugeot_408_2025_Benzine_Automatic_SUV_nan,Peugeot,408,2025,Benzine,Automatic,SUV,,2026-01-17 12:04:57
Hyundai_Elantra_2019_Benzine_Automatic_Sedan_1600.0,Hyundai,Elantra,2019,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:05:33
BMW_I5_2024_Electric_Automatic_Sedan_nan,BMW,I5,2024,Electric,Automatic,Sedan,,2026-01-17 12:06:27
Chery_Tiggo 8_2026_Benzine_Automatic_Hatchback_nan,Chery,Tiggo 8,2026,Benzine,Automatic,Hatchback,,2026-01-17 12:07:18
Peugeot_206_2001_Benzine_Manual_Hatchback_1100.0,Peugeot,206,2001,Benzine,Manual,Hatchback,1100.0,2026-01-17 12:07:34
Renault_Fluence_2011_Benzine_Automatic_Sedan_1600.0,Renault,Fluence,2011,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:07:46
Suzuki_Maruti_2005_Benzine_Manual_Hatchback_800.0,Suzuki,Maruti,2005,Benzine,Manual,Hatchback,800.0,2026-01-17 12:08:30
MG_HS_2025_Benzine_Automatic_Estate_1500.0,MG,HS,2025,Benzine,Automatic,Estate,1500.0,2026-01-17 12:08:49
Hyundai_Verna_2011_Benzine_Automatic_Sedan_1600.0,Hyundai,Verna,2011,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:09:39
Suzuki_Van_2013_Benzine_Manual_Van / Bus_1000.0,Suzuki,Van,2013,Benzine,Manual,Van / Bus,1000.0,2026-01-17 12:10:03
Baic_Other_2022_Benzine_Automatic_Hatchback_1500.0,Baic,Other,2022,Benzine,Automatic,Hatchback,1500.0,2026-01-17 12:11:33
Mercedes-Benz_Other_2025_Electric_Automatic_Sports / Coupe_733.0,Mercedes-Benz,Other,2025,Electric,Automatic,Sports / Coupe,733.0,2026-01-17 12:11:54
Mercedes-Benz_GLC 300_2024_Benzine_Automatic_Sports / Coupe_2000.0,Mercedes-Benz,GLC 300,2024,Benzine,Automatic,Sports / Coupe,2000.0,2026-01-17 12:12:41
Fiat_131_1980_Benzine_Manual_Sedan_1300.0,Fiat,131,1980,Benzine,Manual,Sedan,1300.0,2026-01-17 12:12:51
Jeep_Wrangler_2010_Benzine_Automatic_SUV_3800.0,Jeep,Wrangler,2010,Benzine,Automatic,SUV,3800.0,2026-01-17 12:13:09
Citroen_DS4_2025_Benzine_Automatic_SUV_1600.0,Citroen,DS4,2025,Benzine,Automatic,SUV,1600.0,2026-01-17 12:14:23
Peugeot_405_1993_Natural Gas_Manual_Sedan_1580.0,Peugeot,405,1993,Natural Gas,Manual,Sedan,1580.0,2026-01-17 12:14:37
Hyundai_Matrix_2004_Benzine_Automatic_Hatchback_nan,Hyundai,Matrix,2004,Benzine,Automatic,Hatchback,,2026-01-17 12:15:02
Kia_Rio_2014_Benzine_Automatic_Sedan_1600.0,Kia,Rio,2014,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:15:12
Opel_Insignia_2019_Benzine_Automatic_Sedan_1500.0,Opel,Insignia,2019,Benzine,Automatic,Sedan,1500.0,2026-01-17 12:15:51
Lamborghini_Urus_2025_Benzine_Automatic_SUV_3996.0,Lamborghini,Urus,2025,Benzine,Automatic,SUV,3996.0,2026-01-17 12:16:12
Volkswagen_Beetle_1975_Benzine_Manual_Hatchback_1300.0,Volkswagen,Beetle,1975,Benzine,Manual,Hatchback,1300.0,2026-01-17 12:16:18
Land Rover_Range Rover Sport_2024_Benzine_Automatic_SUV_3000.0,Land Rover,Range Rover Sport,2024,Benzine,Automatic,SUV,3000.0,2026-01-17 12:16:28
Chery_Tiggo 7_2024_Benzine_Automatic_SUV_1500.0,Chery,Tiggo 7,2024,Benzine,Automatic,SUV,1500.0,2026-01-17 12:16:40
Zotye_Explosion_2009_Natural Gas_Manual_Hatchback_1600.0,Zotye,Explosion,2009,Natural Gas,Manual,Hatchback,1600.0,2026-01-17 12:17:14
BYD_L3_2015_Benzine_Manual_Sedan_1500.0,BYD,L3,2015,Benzine,Manual,Sedan,1500.0,2026-01-17 12:18:27
Chery_Tiggo 4 Pro_2025_Benzine_Automatic_SUV_1500.0,Chery,Tiggo 4 Pro,2025,Benzine,Automatic,SUV,1500.0,2026-01-17 12:19:10
Lada_2106_1982_Benzine_Manual_Sedan_1300.0,Lada,2106,1982,Benzine,Manual,Sedan,1300.0,2026-01-17 12:19:18
Skoda_Fantasia_2013_Benzine_Automatic_Sedan_nan,Skoda,Fantasia,2013,Benzine,Automatic,Sedan,,2026-01-17 12:19:31
Ssang Yong_Torres_2025_Benzine_Automatic_SUV_1500.0,Ssang Yong,Torres,2025,Benzine,Automatic,SUV,1500.0,2026-01-17 12:19:49
Geely_Emgrand 7_2014_Benzine_Automatic_Sedan_nan,Geely,Emgrand 7,2014,Benzine,Automatic,Sedan,,2026-01-17 12:19:58
Skoda_Kodiaq_2021_Benzine_Automatic_Estate_2000.0,Skoda,Kodiaq,2021,Benzine,Automatic,Estate,2000.0,2026-01-17 12:20:19
Daewoo_Lacetti_2010_Benzine_Automatic_Sedan_1600.0,Daewoo,Lacetti,2010,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:20:45
Hyundai_Verna_2008_Natural Gas_Manual_Sedan_nan,Hyundai,Verna,2008,Natural Gas,Manual,Sedan,,2026-01-17 12:21:02
Chevrolet_Optra_2009_Benzine_Automatic_Sedan_1500.0,Chevrolet,Optra,2009,Benzine,Automatic,Sedan,1500.0,2026-01-17 12:21:39
Opel_Grandland_2026_Benzine_Automatic_SUV_1600.0,Opel,Grandland,2026,Benzine,Automatic,SUV,1600.0,2026-01-17 12:22:27
Fiat_127_1984_Benzine_Manual_Hatchback_903.0,Fiat,127,1984,Benzine,Manual,Hatchback,903.0,2026-01-17 12:22:34
BMW_318_2017_Benzine_Automatic_Sedan_1600.0,BMW,318,2017,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:22:51
Ford_Escort_1998_Benzine_Manual_Sedan_1300.0,Ford,Escort,1998,Benzine,Manual,Sedan,1300.0,2026-01-17 12:22:57
Skoda_Octavia_2020_Benzine_Automatic_Sedan_1600.0,Skoda,Octavia,2020,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:23:08
Chery_Tiggo 7 Pro_2026_Benzine_Automatic_SUV_nan,Chery,Tiggo 7 Pro,2026,Benzine,Automatic,SUV,,2026-01-17 12:24:05
Hyundai_Getz_2006_Benzine_Automatic_Hatchback_1600.0,Hyundai,Getz,2006,Benzine,Automatic,Hatchback,1600.0,2026-01-17 12:24:12
Mercedes-Benz_CLA 200_2026_Electric_Automatic_Sedan_nan,Mercedes-Benz,CLA 200,2026,Electric,Automatic,Sedan,,2026-01-17 12:24:25
Hyundai_Verna_2010_Diesel_Manual_Sedan_1600.0,Hyundai,Verna,2010,Diesel,Manual,Sedan,1600.0,2026-01-17 12:24:33
Kia_Sportage_2015_Benzine_Automatic_SUV_1600.0,Kia,Sportage,2015,Benzine,Automatic,SUV,1600.0,2026-01-17 12:24:43
Jaguar_F-Pace_2021_Benzine_Automatic_SUV_2000.0,Jaguar,F-Pace,2021,Benzine,Automatic,SUV,2000.0,2026-01-17 12:24:54
Peugeot_208_2017_Benzine_Automatic_Hatchback_1600.0,Peugeot,208,2017,Benzine,Automatic,Hatchback,1600.0,2026-01-17 12:25:04
BMW_116_2009_Benzine_Automatic_Hatchback_1600.0,BMW,116,2009,Benzine,Automatic,Hatchback,1600.0,2026-01-17 12:25:44
Suzuki_Dzire_2018_Benzine_Automatic_Sedan_nan,Suzuki,Dzire,2018,Benzine,Automatic,Sedan,,2026-01-17 12:25:56
BYD_Yuan_2025_Electric_Automatic_SUV_nan,BYD,Yuan,2025,Electric,Automatic,SUV,,2026-01-17 12:26:16
Mercedes-Benz_C180_2023_Benzine_Automatic_Convertible_1500.0,Mercedes-Benz,C180,2023,Benzine,Automatic,Convertible,1500.0,2026-01-17 12:26:53
MG_ZS_2022_Benzine_Automatic_SUV_1600.0,MG,ZS,2022,Benzine,Automatic,SUV,1600.0,2026-01-17 12:27:32
Ssang Yong_Tivoli XLV_2019_Benzine_Automatic_Estate_1600.0,Ssang Yong,Tivoli XLV,2019,Benzine,Automatic,Estate,1600.0,2026-01-17 12:28:29
Jeep_Renegade_2021_Benzine_Automatic_SUV_1600.0,Jeep,Renegade,2021,Benzine,Automatic,SUV,1600.0,2026-01-17 12:28:59
Ford_Fusion_2021_Benzine_Automatic_Sedan_2000.0,Ford,Fusion,2021,Benzine,Automatic,Sedan,2000.0,2026-01-17 12:29:24
MG_ZS_2024_Benzine_Automatic_SUV_1500.0,MG,ZS,2024,Benzine,Automatic,SUV,1500.0,2026-01-17 12:29:40
Mercedes-Benz_230_1992_Benzine_Automatic_Sedan_2300.0,Mercedes-Benz,230,1992,Benzine,Automatic,Sedan,2300.0,2026-01-17 12:29:48
Lada_2105_1994_Benzine_Manual_Sedan_1200.0,Lada,2105,1994,Benzine,Manual,Sedan,1200.0,2026-01-17 12:30:28
Peugeot_2008_2021_Benzine_Automatic_SUV_1200.0,Peugeot,2008,2021,Benzine,Automatic,SUV,1200.0,2026-01-17 12:31:36
Kia_Sorento_2024_Benzine_Automatic_SUV_1600.0,Kia,Sorento,2024,Benzine,Automatic,SUV,1600.0,2026-01-17 12:31:57
Hyundai_Sonata_1994_Benzine_Manual_Sedan_1800.0,Hyundai,Sonata,1994,Benzine,Manual,Sedan,1800.0,2026-01-17 12:32:04
BMW_X7_2020_Benzine_Automatic_SUV_4400.0,BMW,X7,2020,Benzine,Automatic,SUV,4400.0,2026-01-17 12:32:42
Mercedes-Benz_S560_2019_Benzine_Automatic_Sedan_nan,Mercedes-Benz,S560,2019,Benzine,Automatic,Sedan,,2026-01-17 12:32:51
Chevrolet_Caprice_1983_Benzine_Automatic_Sedan_5000.0,Chevrolet,Caprice,1983,Benzine,Automatic,Sedan,5000.0,2026-01-17 12:33:06
Hyundai_I30_2026_Benzine_Automatic_Sedan_1500.0,Hyundai,I30,2026,Benzine,Automatic,Sedan,1500.0,2026-01-17 12:33:51
Chery_Tiggo_2019_Benzine_Automatic_Hatchback_1600.0,Chery,Tiggo,2019,Benzine,Automatic,Hatchback,1600.0,2026-01-17 12:35:03
Porsche_Carrera_2020_Benzine_Automatic_Sports / Coupe_3000.0,Porsche,Carrera,2020,Benzine,Automatic,Sports / Coupe,3000.0,2026-01-17 12:35:34
Cadillac_Escalade_2026_Electric_Automatic_SUV_nan,Cadillac,Escalade,2026,Electric,Automatic,SUV,,2026-01-17 12:35:43
Mercedes-Benz_Viano_2026_Benzine_Automatic_Van / Bus_2000.0,Mercedes-Benz,Viano,2026,Benzine,Automatic,Van / Bus,2000.0,2026-01-17 12:35:56
Kaiyi_X3 Pro_2026_Benzine_Automatic_Hatchback_nan,Kaiyi,X3 Pro,2026,Benzine,Automatic,Hatchback,,2026-01-17 12:36:11
Volkswagen_Polo_2000_Benzine_Manual_Hatchback_1400.0,Volkswagen,Polo,2000,Benzine,Manual,Hatchback,1400.0,2026-01-17 12:36:42
Mercedes-Benz_SL-Class_2024_Benzine_Automatic_Convertible_1991.0,Mercedes-Benz,SL-Class,2024,Benzine,Automatic,Convertible,1991.0,2026-01-17 12:37:48
BMW_316_2011_Benzine_Automatic_Sedan_2000.0,BMW,316,2011,Benzine,Automatic,Sedan,2000.0,2026-01-17 12:38:22
Mercedes-Benz_C180_2022_Diesel_Automatic_Sedan_1500.0,Mercedes-Benz,C180,2022,Diesel,Automatic,Sedan,1500.0,2026-01-17 12:38:30
BMW_316_1995_Benzine_Automatic_Sedan_3200.0,BMW,316,1995,Benzine,Automatic,Sedan,3200.0,2026-01-17 12:39:09
Mercedes-Benz_G63_2026_Benzine_Automatic_SUV_4000.0,Mercedes-Benz,G63,2026,Benzine,Automatic,SUV,4000.0,2026-01-17 12:39:25
BMW_X5_2018_Benzine_Automatic_SUV_nan,BMW,X5,2018,Benzine,Automatic,SUV,,2026-01-17 12:39:34
Mazda_3_2018_Benzine_Automatic_Sedan_nan,Mazda,3,2018,Benzine,Automatic,Sedan,,2026-01-17 12:39:45
Land Rover_Evoque_2024_Benzine_Automatic_SUV_1500.0,Land Rover,Evoque,2024,Benzine,Automatic,SUV,1500.0,2026-01-17 12:40:05
Toyota_Prado_2024_Benzine_Automatic_SUV_4000.0,Toyota,Prado,2024,Benzine,Automatic,SUV,4000.0,2026-01-17 12:40:12
MG_HS_2022_Benzine_Automatic_Hatchback_160.0,MG,HS,2022,Benzine,Automatic,Hatchback,160.0,2026-01-17 12:41:07
Jetour_X70_2021_Benzine_Automatic_Estate_1500.0,Jetour,X70,2021,Benzine,Automatic,Estate,1500.0,2026-01-17 12:41:28
Maserati_Ghibli_2014_Benzine_Automatic_Sedan_3000.0,Maserati,Ghibli,2014,Benzine,Automatic,Sedan,3000.0,2026-01-17 12:41:37
Mercedes-Benz_GLC 43_2026_Benzine_Automatic_SUV_2000.0,Mercedes-Benz,GLC 43,2026,Benzine,Automatic,SUV,2000.0,2026-01-17 12:41:56
Mitsubishi_Lancer_2013_Benzine_Automatic_Sedan_1600.0,Mitsubishi,Lancer,2013,Benzine,Automatic,Sedan,1600.0,2026-01-17 12:42:14
Mercedes-Benz_CLA 200_2024_Benzine_Automatic_Sedan_1500.0,Mercedes-Benz,CLA 200,2024,Benzine,Automatic,Sedan,1500.0,2026-01-17 12:42:34
